servicio;latitud;longitud;correlativo
385R;-33.51129446;-70.60337077;4
385R;-33.51170325;-70.60314146;5
385R;-33.51215071;-70.6034081;6
385R;-33.51239452;-70.60408008;7
385R;-33.51325231;-70.60886522;8
385R;-33.51584305;-70.60658767;9
385R;-33.51613833;-70.61093195;10
385R;-33.51519011;-70.6110328;11
385R;-33.51508951;-70.61529433;12
385R;-33.51332015;-70.61612271;13
385R;-33.51427185;-70.61989776;14
385R;-33.50949013;-70.62074522;15
385R;-33.5095221;-70.62036903;16
385R;-33.50840581;-70.62090801;17
385R;-33.49545498;-70.6237127;18
385R;-33.49174558;-70.62393406;19
385R;-33.48573271;-70.62513483;20
385R;-33.48554604;-70.62561565;21
385R;-33.48430916;-70.6250329;22
385R;-33.48403288;-70.62615778;23
385R;-33.48204842;-70.62825157;24
385R;-33.48157994;-70.62958805;25
385R;-33.48083506;-70.63068257;26
385R;-33.47628287;-70.63189938;27
385R;-33.47700802;-70.6370892;28
385R;-33.47717064;-70.64183804;29
385R;-33.4654117;-70.64245552;30
385R;-33.45822229;-70.64327747;31
385R;-33.4480559;-70.64484995;32
385R;-33.44273465;-70.64624474;33
385R;-33.44688943;-70.66467573;34
385R;-33.45109827;-70.68024783;35
385R;-33.45081458;-70.68851528;36
385R;-33.45152571;-70.69191787;37
385R;-33.45802348;-70.68959107;38
385R;-33.46243248;-70.68833169;39
385R;-33.47284716;-70.68842609;40
385R;-33.47452505;-70.68905049;41
385R;-33.4761111;-70.69243875;42
385R;-33.47500692;-70.69272935;43
385R;-33.4669488;-70.69308913;44
385R;-33.46719185;-70.69641871;45
385R;-33.46855367;-70.69641296;46
385R;-33.46850343;-70.70205033;47
385R;-33.46907851;-70.70220145;48
385R;-33.46857107;-70.70631268;49
385R;-33.47262529;-70.70725302;50
385R;-33.47190749;-70.7115647;51
385R;-33.46894965;-70.71090396;52
385R;-33.46716173;-70.71107326;53
385R;-33.47009552;-70.7173827;54
385R;-33.47338005;-70.7224405;55
385R;-33.47603668;-70.72594738;56
385R;-33.47931347;-70.73153301;57
385R;-33.48170289;-70.73155904;58
385R;-33.48177246;-70.73109767;59
385RPRN;-33.51171547;-70.60289408;0
385RPRN;-33.51229399;-70.6034861;1
385RPRN;-33.51325231;-70.60886522;2
385RPRN;-33.51584305;-70.60658767;3
385RPRN;-33.51613833;-70.61093195;4
385RPRN;-33.51519011;-70.6110328;5
385RPRN;-33.51508951;-70.61529433;6
385RPRN;-33.51332015;-70.61612271;7
385RPRN;-33.51427185;-70.61989776;8
385RPRN;-33.50949013;-70.62074522;9
385RPRN;-33.5095221;-70.62036903;10
385RPRN;-33.50840581;-70.62090801;11
385RPRN;-33.49545498;-70.6237127;12
385RPRN;-33.49174558;-70.62393406;13
385RPRN;-33.48573271;-70.62513483;14
385RPRN;-33.48554604;-70.62561565;15
385RPRN;-33.48430916;-70.6250329;16
385RPRN;-33.48403288;-70.62615778;17
385RPRN;-33.48204842;-70.62825157;18
385RPRN;-33.48157994;-70.62958805;19
385RPRN;-33.48083506;-70.63068257;20
385RPRN;-33.47628287;-70.63189938;21
385RPRN;-33.47700802;-70.6370892;22
385RPRN;-33.47717064;-70.64183804;23
385RPRN;-33.47693494;-70.64193044;24
385RPRN;-33.4654117;-70.64245552;25
385RPRN;-33.45822229;-70.64327747;26
385RPRN;-33.4480559;-70.64484995;27
385RPRN;-33.44273465;-70.64624474;28
385RPRN;-33.44688943;-70.66467573;29
385RPRN;-33.45109827;-70.68024783;30
385RPRN;-33.45081458;-70.68851528;31
385RPRN;-33.45152571;-70.69191787;32
385RPRN;-33.45802348;-70.68959107;33
385RPRN;-33.46243248;-70.68833169;34
385RPRN;-33.47284716;-70.68842609;35
385RPRN;-33.47452505;-70.68905049;36
385RPRN;-33.4761111;-70.69243875;37
385RPRN;-33.47500692;-70.69272935;38
385RPRN;-33.4669488;-70.69308913;39
385RPRN;-33.46719185;-70.69641871;40
385RPRN;-33.46855367;-70.69641296;41
385RPRN;-33.46850343;-70.70205033;42
385RPRN;-33.46907851;-70.70220145;43
385RPRN;-33.46857107;-70.70631268;44
385RPRN;-33.47262529;-70.70725302;45
385RPRN;-33.47190749;-70.7115647;46
385RPRN;-33.46894965;-70.71090396;47
385RPRN;-33.46716173;-70.71107326;48
385RPRN;-33.47009552;-70.7173827;49
385RPRN;-33.47338005;-70.7224405;50
385RPRN;-33.47603668;-70.72594738;51
385RPRN;-33.47931347;-70.73153301;52
385RPRN;-33.48170289;-70.73155904;53
385RPRN;-33.48177246;-70.73109767;54
385R_fmisa;-33.51202484;-70.60616182;0
385R_fmisa;-33.51227492;-70.60634946;1
385R_fmisa;-33.51251353;-70.60603089;2
385R_fmisa;-33.51227159;-70.60451921;3
385R_fmisa;-33.51129446;-70.60337077;4
385R_fmisa;-33.51170325;-70.60314146;5
385R_fmisa;-33.51215071;-70.6034081;6
385R_fmisa;-33.51239452;-70.60408008;7
385R_fmisa;-33.51325231;-70.60886522;8
385R_fmisa;-33.51584305;-70.60658767;9
385R_fmisa;-33.51613833;-70.61093195;10
385R_fmisa;-33.51519011;-70.6110328;11
385R_fmisa;-33.51508951;-70.61529433;12
385R_fmisa;-33.51332015;-70.61612271;13
385R_fmisa;-33.51427185;-70.61989776;14
385R_fmisa;-33.50949013;-70.62074522;15
385R_fmisa;-33.5095221;-70.62036903;16
385R_fmisa;-33.50840581;-70.62090801;17
385R_fmisa;-33.49545498;-70.6237127;18
385R_fmisa;-33.49174558;-70.62393406;19
385R_fmisa;-33.48573271;-70.62513483;20
385R_fmisa;-33.48554604;-70.62561565;21
385R_fmisa;-33.48430916;-70.6250329;22
385R_fmisa;-33.48403288;-70.62615778;23
385R_fmisa;-33.48204842;-70.62825157;24
385R_fmisa;-33.48157994;-70.62958805;25
385R_fmisa;-33.48083506;-70.63068257;26
385R_fmisa;-33.47628287;-70.63189938;27
385R_fmisa;-33.47700802;-70.6370892;28
385R_fmisa;-33.47717064;-70.64183804;29
385R_fmisa;-33.4654117;-70.64245552;30
385R_fmisa;-33.45822229;-70.64327747;31
385R_fmisa;-33.4480559;-70.64484995;32
385R_fmisa;-33.44273465;-70.64624474;33
385R_fmisa;-33.44688943;-70.66467573;34
385R_fmisa;-33.45109827;-70.68024783;35
385R_fmisa;-33.45081458;-70.68851528;36
385R_fmisa;-33.45152571;-70.69191787;37
385R_fmisa;-33.45802348;-70.68959107;38
385R_fmisa;-33.46243248;-70.68833169;39
385R_fmisa;-33.47284716;-70.68842609;40
385R_fmisa;-33.47452505;-70.68905049;41
385R_fmisa;-33.4761111;-70.69243875;42
385R_fmisa;-33.47500692;-70.69272935;43
385R_fmisa;-33.4669488;-70.69308913;44
385R_fmisa;-33.46719185;-70.69641871;45
385R_fmisa;-33.46855367;-70.69641296;46
385R_fmisa;-33.46859618;-70.69857659;47
385R_fmisa;-33.47423576;-70.69965514;48
385R_fmisa;-33.47653454;-70.71020294;49
385R_fmisa;-33.4740091;-70.70761375;50
385R_fmisa;-33.47262529;-70.70725302;51
385R_fmisa;-33.47190749;-70.7115647;52
385R_fmisa;-33.46894965;-70.71090396;53
385R_fmisa;-33.46716173;-70.71107326;54
385R_fmisa;-33.47009552;-70.7173827;55
385R_fmisa;-33.47338005;-70.7224405;56
385R_fmisa;-33.47603668;-70.72594738;57
385R_fmisa;-33.47931347;-70.73153301;58
385R_fmisa;-33.48170289;-70.73155904;59
385R_fmisa;-33.48177246;-70.73109767;60
401I;-33.52268926;-70.80051838;0
401I;-33.52092567;-70.80086942;1
401I;-33.52036908;-70.80069638;2
401I;-33.52032126;-70.79840215;3
401I;-33.51963948;-70.79442604;4
401I;-33.5226815;-70.79421971;5
401I;-33.52496932;-70.79440693;6
401I;-33.52448747;-70.77716988;7
401I;-33.5254636;-70.7631388;8
401I;-33.52538487;-70.75725836;9
401I;-33.52630673;-70.75711551;10
401I;-33.52667315;-70.75734903;11
401I;-33.52681205;-70.75709343;12
401I;-33.51124343;-70.75734915;13
401I;-33.49468781;-70.7572513;14
401I;-33.49364201;-70.75659514;15
401I;-33.49153244;-70.75336671;16
401I;-33.48821618;-70.75128727;17
401I;-33.48706348;-70.74989724;18
401I;-33.48553828;-70.74742354;19
401I;-33.48143611;-70.74479063;20
401I;-33.4722149;-70.73742845;21
401I;-33.47086444;-70.73598112;22
401I;-33.46382763;-70.72325213;23
401I;-33.45907369;-70.71229147;24
401I;-33.45167613;-70.68086143;25
401I;-33.45107953;-70.67963425;26
401I;-33.4478747;-70.66719035;27
401I;-33.44603524;-70.65843082;28
401I;-33.44217427;-70.64362019;29
401I;-33.43775574;-70.636771;30
401I;-33.43677333;-70.63262209;31
401I;-33.43473635;-70.6277329;32
401I;-33.43051698;-70.62282483;33
401I;-33.42991599;-70.62188866;34
401I;-33.42973111;-70.62016433;35
401I;-33.42884477;-70.61828716;36
401I;-33.42596671;-70.61492117;37
401I;-33.42475759;-70.61219928;38
401I;-33.42104456;-70.60714053;39
401I;-33.42014423;-70.60632812;40
401I;-33.41795983;-70.60090005;41
401I;-33.41691641;-70.59719227;42
401I;-33.41453717;-70.58511525;43
401I;-33.41249169;-70.58003468;44
401I;-33.40979342;-70.57094237;45
401I;-33.40767914;-70.56268904;46
401I;-33.40748949;-70.56127701;47
401I;-33.40765722;-70.55797885;48
401I;-33.40850609;-70.55285403;49
401I;-33.40914531;-70.55222022;50
401I;-33.41342571;-70.55248994;51
401I;-33.4168712;-70.55317501;52
401I;-33.4189213;-70.55294265;53
401I;-33.42295272;-70.55364898;54
401I;-33.42528503;-70.55248596;55
401I;-33.42372465;-70.53802499;56
401I;-33.42399055;-70.5296515;57
401I;-33.42178932;-70.52970969;58
401I;-33.4190245;-70.53304884;59
401I;-33.41618215;-70.53390222;60
401I;-33.41628188;-70.53312968;61
401I;-33.41681971;-70.53266595;62
401I;-33.41647844;-70.5296273;63
401I;-33.42713732;-70.52970671;64
401R;-33.42713732;-70.52970671;0
401R;-33.41647115;-70.52948736;1
401R;-33.41681971;-70.53266595;2
401R;-33.41628188;-70.53312968;3
401R;-33.41608959;-70.53409417;4
401R;-33.41911294;-70.5331902;5
401R;-33.42195241;-70.52964802;6
401R;-33.42391879;-70.53181201;7
401R;-33.42373207;-70.53815418;8
401R;-33.42528503;-70.55248596;9
401R;-33.42295272;-70.55364898;10
401R;-33.4189213;-70.55294265;11
401R;-33.41677216;-70.55316249;12
401R;-33.40836599;-70.55179774;13
401R;-33.40837636;-70.5531313;14
401R;-33.40766775;-70.55714031;15
401R;-33.4073876;-70.56149025;16
401R;-33.40753541;-70.56264346;17
401R;-33.40907418;-70.56862825;18
401R;-33.41249169;-70.58003468;19
401R;-33.41466005;-70.58608532;20
401R;-33.41691641;-70.59719227;21
401R;-33.41795983;-70.60090005;22
401R;-33.41794775;-70.60183544;23
401R;-33.41748178;-70.6036981;24
401R;-33.41780673;-70.60506985;25
401R;-33.41992008;-70.6062272;26
401R;-33.42051438;-70.60769;27
401R;-33.42281904;-70.61147513;28
401R;-33.42691477;-70.6162186;29
401R;-33.42993839;-70.62224401;30
401R;-33.4344677;-70.62758806;31
401R;-33.43654189;-70.63239187;32
401R;-33.43664823;-70.63458817;33
401R;-33.43708222;-70.63518791;34
401R;-33.4375057;-70.63658345;35
401R;-33.4419772;-70.64351966;36
401R;-33.44719739;-70.66591875;37
401R;-33.45091404;-70.67986774;38
401R;-33.45151049;-70.68110567;39
401R;-33.45862737;-70.71195993;40
401R;-33.46413768;-70.72430195;41
401R;-33.46768791;-70.73097893;42
401R;-33.47076406;-70.7360652;43
401R;-33.47179223;-70.73734469;44
401R;-33.47391348;-70.73913028;45
401R;-33.47845718;-70.74243873;46
401R;-33.48119193;-70.74483954;47
401R;-33.48442582;-70.74701376;48
401R;-33.48614182;-70.74874866;49
401R;-33.48826601;-70.75158962;50
401R;-33.49114499;-70.75461816;51
401R;-33.49242047;-70.75561256;52
401R;-33.49330447;-70.75686817;53
401R;-33.49399301;-70.75728032;54
401R;-33.49640593;-70.75755511;55
401R;-33.52401377;-70.75728446;56
401R;-33.52405798;-70.76305643;57
401R;-33.52545704;-70.76296639;58
401R;-33.52440618;-70.77717899;59
401R;-33.52489767;-70.79686032;60
401R;-33.51991989;-70.79685426;61
401R;-33.52033179;-70.79891916;62
401R;-33.52042192;-70.80078361;63
401R;-33.52268926;-70.80051838;64
401cI;-33.41464751;-70.58565495;0
401cI;-33.41249169;-70.58003468;1
401cI;-33.40979342;-70.57094237;2
401cI;-33.40751717;-70.56194419;3
401cI;-33.40765722;-70.55797885;4
401cI;-33.40850609;-70.55285403;5
401cI;-33.40901854;-70.55226098;6
401cI;-33.40979584;-70.55212426;7
401cI;-33.4168712;-70.55317501;8
401cI;-33.4189213;-70.55294265;9
401cI;-33.42295272;-70.55364898;10
401cI;-33.42528503;-70.55248596;11
401cI;-33.42372465;-70.53802499;12
401cI;-33.42399055;-70.5296515;13
401cI;-33.42178932;-70.52970969;14
401cI;-33.4190245;-70.53304884;15
401cI;-33.41618215;-70.53390222;16
401cI;-33.41628188;-70.53312968;17
401cI;-33.41681971;-70.53266595;18
401cI;-33.41647844;-70.5296273;19
401cI;-33.42713732;-70.52970671;20
401cR;-33.42713732;-70.52970671;0
401cR;-33.41647115;-70.52948736;1
401cR;-33.41681971;-70.53266595;2
401cR;-33.41628188;-70.53312968;3
401cR;-33.41608959;-70.53409417;4
401cR;-33.41911294;-70.5331902;5
401cR;-33.42195241;-70.52964802;6
401cR;-33.42391879;-70.53181201;7
401cR;-33.42373207;-70.53815418;8
401cR;-33.42528503;-70.55248596;9
401cR;-33.42295272;-70.55364898;10
401cR;-33.4189213;-70.55294265;11
401cR;-33.41677216;-70.55316249;12
401cR;-33.40836599;-70.55179774;13
401cR;-33.40840637;-70.55289527;14
401cR;-33.40753433;-70.55842828;15
401cR;-33.40738381;-70.56179126;16
401cR;-33.40753541;-70.56264346;17
401cR;-33.40907418;-70.56862825;18
401cR;-33.41249169;-70.58003468;19
401cR;-33.4143914;-70.58523089;20
401cR;-33.41445514;-70.58588803;21
401cR;-33.41403069;-70.58593408;22
401cR;-33.41390507;-70.58517904;23
401cR;-33.41474908;-70.58476423;24
401cR;-33.41509082;-70.58554471;25
401cR;-33.41490761;-70.58576721;26
401cR;-33.41464751;-70.58565495;27
402I;-33.44148925;-70.79011505;0
402I;-33.44251653;-70.79016843;1
402I;-33.44284791;-70.78970194;2
402I;-33.44398101;-70.78241048;3
402I;-33.44398191;-70.77480531;4
402I;-33.44182089;-70.76256315;5
402I;-33.44379532;-70.7562457;6
402I;-33.44461375;-70.7481083;7
402I;-33.44441835;-70.72536381;8
402I;-33.44289208;-70.71316744;9
402I;-33.44211355;-70.70946251;10
402I;-33.43905765;-70.69821576;11
402I;-33.43849112;-70.69348262;12
402I;-33.43599479;-70.6814302;13
402I;-33.43509022;-70.67430296;14
402I;-33.43456862;-70.66078332;15
402I;-33.43941139;-70.66011188;16
402I;-33.43808885;-70.64702826;17
402I;-33.43417607;-70.64762119;18
402I;-33.43479255;-70.64601943;19
402I;-33.4340877;-70.6454468;20
402I;-33.43346696;-70.64804878;21
402R;-33.43346696;-70.64804878;0
402R;-33.4332679;-70.64877643;1
402R;-33.43388714;-70.64900326;2
402R;-33.43593792;-70.64873013;3
402R;-33.43742179;-70.66254796;4
402R;-33.43611188;-70.66271658;5
402R;-33.43741047;-70.68011296;6
402R;-33.43455636;-70.6804344;7
402R;-33.43532408;-70.69360394;8
402R;-33.43592565;-70.69841288;9
402R;-33.43899985;-70.6978274;10
402R;-33.44270741;-70.71217416;11
402R;-33.44441835;-70.72536381;12
402R;-33.44461375;-70.7481083;13
402R;-33.44379532;-70.7562457;14
402R;-33.44182089;-70.76256315;15
402R;-33.44398191;-70.77480531;16
402R;-33.44381688;-70.7825362;17
402R;-33.44355953;-70.78600542;18
402R;-33.44284791;-70.78970194;19
402R;-33.44251653;-70.79016843;20
402R;-33.44148925;-70.79011505;21
403I;-33.43941139;-70.66011188;0
403I;-33.44416129;-70.66098765;1
403I;-33.44597709;-70.66075333;2
403I;-33.44616463;-70.66156372;3
403I;-33.44673321;-70.66153154;4
403I;-33.4422527;-70.64382605;5
403I;-33.44174445;-70.64270849;6
403I;-33.43763334;-70.63647828;7
403I;-33.44006114;-70.63565257;8
403I;-33.44041759;-70.63529352;9
403I;-33.44005012;-70.63443684;10
403I;-33.45193622;-70.63101277;11
403I;-33.45254294;-70.62876488;12
403I;-33.45235257;-70.62540471;13
403I;-33.45375669;-70.62217108;14
403I;-33.45307048;-70.61740306;15
403I;-33.45307162;-70.61524063;16
403I;-33.45520857;-70.59577465;17
403I;-33.45559539;-70.58742213;18
403I;-33.45487694;-70.58295491;19
403I;-33.454329;-70.57641443;20
403I;-33.4533804;-70.57441768;21
403I;-33.45361654;-70.57073174;22
403I;-33.45333035;-70.56769266;23
403I;-33.4507806;-70.54739965;24
403I;-33.4519114;-70.53624168;25
403I;-33.45602673;-70.53673387;26
403I;-33.45683146;-70.53438107;27
403I;-33.45655138;-70.53223508;28
403I;-33.45236483;-70.53166654;29
403I;-33.45265725;-70.52843335;30
403I;-33.4530553;-70.52833275;31
403I;-33.45489387;-70.52916116;32
403I;-33.45635242;-70.52935892;33
403I;-33.45878051;-70.52918637;34
403I;-33.45997067;-70.52993891;35
403I;-33.46237024;-70.5306159;36
403I;-33.46427987;-70.53080011;37
403I;-33.46534645;-70.53133535;38
403I;-33.46553766;-70.53118807;39
403IPM;-33.43941139;-70.66011188;0
403IPM;-33.44416129;-70.66098765;1
403IPM;-33.44597709;-70.66075333;2
403IPM;-33.44616463;-70.66156372;3
403IPM;-33.44673321;-70.66153154;4
403IPM;-33.4422527;-70.64382605;5
403IPM;-33.44174445;-70.64270849;6
403IPM;-33.43763334;-70.63647828;7
403IPM;-33.44006114;-70.63565257;8
403IPM;-33.44041759;-70.63529352;9
403IPM;-33.44005012;-70.63443684;10
403IPM;-33.44741852;-70.63234821;11
403IPM;-33.44713561;-70.63054638;12
403IPM;-33.45486615;-70.6283457;13
403IPM;-33.45445446;-70.62466932;14
403IPM;-33.45375669;-70.62217108;15
403IPM;-33.45441888;-70.61911721;16
403IPM;-33.45471372;-70.61379715;17
403IPM;-33.45590361;-70.60271608;18
403IPM;-33.45666298;-70.59768411;19
403IPM;-33.45717453;-70.58805342;20
403IPM;-33.45786687;-70.58680723;21
403IPM;-33.45914471;-70.57925598;22
403IPM;-33.45974627;-70.57734096;23
403IPM;-33.46010149;-70.57280692;24
403IPM;-33.45989917;-70.57240517;25
403IPM;-33.45554113;-70.57115377;26
403IPM;-33.45561373;-70.56898179;27
403IPM;-33.45423443;-70.55749891;28
403IPM;-33.45217821;-70.55893605;29
403IPM;-33.4507806;-70.54739965;30
403IPM;-33.4519114;-70.53624168;31
403IPM;-33.45602673;-70.53673387;32
403IPM;-33.4568296;-70.53453166;33
403IPM;-33.45655138;-70.53223508;34
403IPM;-33.45236483;-70.53166654;35
403IPM;-33.45265725;-70.52843335;36
403IPM;-33.4530553;-70.52833275;37
403IPM;-33.45489387;-70.52916116;38
403IPM;-33.45635242;-70.52935892;39
403IPM;-33.45878051;-70.52918637;40
403IPM;-33.45997067;-70.52993891;41
403IPM;-33.46237024;-70.5306159;42
403IPM;-33.46427987;-70.53080011;43
403IPM;-33.46534645;-70.53133535;44
403IPM;-33.46553766;-70.53118807;45
403I_cvd;-33.43941139;-70.66011188;0
403I_cvd;-33.44416129;-70.66098765;1
403I_cvd;-33.44597709;-70.66075333;2
403I_cvd;-33.44616463;-70.66156372;3
403I_cvd;-33.44673321;-70.66153154;4
403I_cvd;-33.4422527;-70.64382605;5
403I_cvd;-33.44174445;-70.64270849;6
403I_cvd;-33.43763334;-70.63647828;7
403I_cvd;-33.44006114;-70.63565257;8
403I_cvd;-33.44041759;-70.63529352;9
403I_cvd;-33.44005012;-70.63443684;10
403I_cvd;-33.45193622;-70.63101277;11
403I_cvd;-33.45254294;-70.62876488;12
403I_cvd;-33.45235257;-70.62540471;13
403I_cvd;-33.4539418;-70.62180874;14
403I_cvd;-33.45441888;-70.61911721;15
403I_cvd;-33.45471372;-70.61379715;16
403I_cvd;-33.45590361;-70.60271608;17
403I_cvd;-33.45666298;-70.59768411;18
403I_cvd;-33.45716441;-70.58813931;19
403I_cvd;-33.45786687;-70.58680723;20
403I_cvd;-33.458931;-70.58045714;21
403I_cvd;-33.45456386;-70.57992602;22
403I_cvd;-33.45426972;-70.57611211;23
403I_cvd;-33.4533804;-70.57441768;24
403I_cvd;-33.45361654;-70.57073174;25
403I_cvd;-33.4508366;-70.54797083;26
403I_cvd;-33.45088687;-70.54611054;27
403I_cvd;-33.4519114;-70.53624168;28
403I_cvd;-33.45602673;-70.53673387;29
403I_cvd;-33.45683146;-70.53438107;30
403I_cvd;-33.45655138;-70.53223508;31
403I_cvd;-33.45236483;-70.53166654;32
403I_cvd;-33.45265725;-70.52843335;33
403I_cvd;-33.4530553;-70.52833275;34
403I_cvd;-33.45489387;-70.52916116;35
403I_cvd;-33.45635242;-70.52935892;36
403I_cvd;-33.45878051;-70.52918637;37
403I_cvd;-33.45997067;-70.52993891;38
403I_cvd;-33.46237024;-70.5306159;39
403I_cvd;-33.46427987;-70.53080011;40
403I_cvd;-33.46534645;-70.53133535;41
403I_cvd;-33.46553766;-70.53118807;42
403R;-33.46553766;-70.53118807;0
403R;-33.46534645;-70.53133535;1
403R;-33.46427987;-70.53080011;2
403R;-33.46218142;-70.53056954;3
403R;-33.45916317;-70.52960195;4
403R;-33.4589672;-70.5337839;5
403R;-33.45224254;-70.5328048;6
403R;-33.45067898;-70.54687069;7
403R;-33.45349152;-70.56992259;8
403R;-33.45328928;-70.57449134;9
403R;-33.45421384;-70.57625096;10
403R;-33.4547622;-70.58275917;11
403R;-33.45540757;-70.58589096;12
403R;-33.45551678;-70.58792636;13
403R;-33.45519177;-70.59497819;14
403R;-33.45300426;-70.6148736;15
403R;-33.45297341;-70.61723988;16
403R;-33.4536123;-70.62217915;17
403R;-33.45225241;-70.62547815;18
403R;-33.45244334;-70.62879529;19
403R;-33.45194693;-70.63088387;20
403R;-33.43712588;-70.6352963;21
403R;-33.43798036;-70.63751742;22
403R;-33.44162625;-70.64278156;23
403R;-33.44216913;-70.64400734;24
403R;-33.44581472;-70.66008328;25
403R;-33.44400851;-70.66027476;26
403R;-33.44048679;-70.65927182;27
403R;-33.43712623;-70.65970263;28
403R;-33.43719831;-70.66038166;29
403R;-33.43941139;-70.66011188;30
404I;-33.46351097;-70.76307745;0
404I;-33.46453264;-70.75971963;1
404I;-33.46564502;-70.75377048;2
404I;-33.4666786;-70.75401726;3
404I;-33.46743343;-70.75356979;4
404I;-33.46774818;-70.75299509;5
404I;-33.46859847;-70.74834234;6
404I;-33.46894546;-70.74803726;7
404I;-33.47009043;-70.74806026;8
404I;-33.47040645;-70.74098631;9
404I;-33.4680545;-70.74021834;10
404I;-33.46845614;-70.73794523;11
404I;-33.46873505;-70.73734823;12
404I;-33.4711628;-70.73721376;13
404I;-33.4715296;-70.7367799;14
404I;-33.46796739;-70.73098448;15
404I;-33.46434534;-70.72428454;16
404I;-33.45907369;-70.71229147;17
404I;-33.45167613;-70.68086143;18
404I;-33.45107953;-70.67963425;19
404I;-33.4478747;-70.66719035;20
404I;-33.44603524;-70.65843082;21
404I;-33.44318605;-70.64756564;22
404I;-33.44311992;-70.64711259;23
404I;-33.44549199;-70.64709289;24
404I;-33.44519628;-70.64559202;25
404I;-33.44293343;-70.64621622;26
404I;-33.43432089;-70.64758091;27
404I;-33.43346696;-70.64804878;28
404I;-33.4332679;-70.64877643;29
404R;-33.4332679;-70.64877643;0
404R;-33.4325522;-70.6517315;1
404R;-33.43283725;-70.65335029;2
404R;-33.43234673;-70.65564273;3
404R;-33.43251401;-70.65594707;4
404R;-33.43322828;-70.65581006;5
404R;-33.43316114;-70.65137734;6
404R;-33.43388714;-70.64900326;7
404R;-33.44304051;-70.6476597;8
404R;-33.44719739;-70.66591875;9
404R;-33.45091404;-70.67986774;10
404R;-33.45151049;-70.68110567;11
404R;-33.45874839;-70.71233887;12
404R;-33.46413768;-70.72430195;13
404R;-33.46768791;-70.73097893;14
404R;-33.47156114;-70.73710335;15
404R;-33.47536458;-70.74047212;16
404R;-33.47470535;-70.74886316;17
404R;-33.47001906;-70.74800502;18
404R;-33.46961856;-70.76100607;19
404R;-33.46351097;-70.76307745;20
404cI;-33.46351097;-70.76307745;0
404cI;-33.46453264;-70.75971963;1
404cI;-33.46564502;-70.75377048;2
404cI;-33.4666786;-70.75401726;3
404cI;-33.46743343;-70.75356979;4
404cI;-33.46774818;-70.75299509;5
404cI;-33.46859847;-70.74834234;6
404cI;-33.46894546;-70.74803726;7
404cI;-33.47009043;-70.74806026;8
404cI;-33.47040645;-70.74098631;9
404cI;-33.4680545;-70.74021834;10
404cI;-33.46845614;-70.73794523;11
404cI;-33.46873505;-70.73734823;12
404cI;-33.4711628;-70.73721376;13
404cI;-33.47153771;-70.73684463;14
404cI;-33.46796739;-70.73098448;15
404cI;-33.46332013;-70.72213386;16
